graph_id,run,k,join,runtime_ms,cycles,paths
7,9,12,2,0.225007, 13111,266362
8,9,12,2,0.358561, 22332,329848
9,9,12,2,0.291229, 18871,312558
0,0,12,3,5.80767, 13248,32606
1,0,12,3,6.56947, 18245,35464
2,0,12,3,6.88258, 18805,36204
3,0,12,3,4.50153, 22607,36834
4,0,12,3,5.13281, 10309,31346
5,0,12,3,5.94966, 14005,33730
6,0,12,3,6.68198, 15936,35746
7,0,12,3,5.29318, 13111,32084
8,0,12,3,7.07204, 22332,36228
9,0,12,3,6.97094, 18871,35586
0,1,12,3,5.82335, 13248,32606
1,1,12,3,6.67859, 18245,35464
2,1,12,3,6.86752, 18805,36204
3,1,12,3,7.17007, 22607,36834
4,1,12,3,5.3501, 10309,31346
5,1,12,3,6.22167, 14005,33730
6,1,12,3,7.14691, 15936,35746
7,1,12,3,5.69019, 13111,32084
8,1,12,3,6.83976, 22332,36228
9,1,12,3,6.39471, 18871,35586
0,2,12,3,5.40914, 13248,32606
1,2,12,3,4.88287, 18245,35464
2,2,12,3,7.10199, 18805,36204
3,2,12,3,6.55556, 22607,36834
4,2,12,3,5.68586, 10309,31346
5,2,12,3,6.01592, 14005,33730
6,2,12,3,6.88585, 15936,35746
7,2,12,3,5.53079, 13111,32084
8,2,12,3,6.66267, 22332,36228
9,2,12,3,6.7356, 18871,35586
0,3,12,3,5.81276, 13248,32606
1,3,12,3,6.9183, 18245,35464
2,3,12,3,7.37922, 18805,36204
3,3,12,3,7.11322, 22607,36834
4,3,12,3,5.89139, 10309,31346
5,3,12,3,6.34557, 14005,33730
6,3,12,3,6.72391, 15936,35746
7,3,12,3,5.66448, 13111,32084
8,3,12,3,4.40123, 22332,36228
9,3,12,3,6.00653, 18871,35586
0,4,12,3,5.88411, 13248,32606
1,4,12,3,6.82925, 18245,35464
2,4,12,3,7.19293, 18805,36204
3,4,12,3,6.89696, 22607,36834
4,4,12,3,5.64008, 10309,31346
5,4,12,3,6.13014, 14005,33730
6,4,12,3,6.56544, 15936,35746
7,4,12,3,5.72219, 13111,32084
8,4,12,3,7.02974, 22332,36228
9,4,12,3,6.6849, 18871,35586
0,5,12,3,5.9815, 13248,32606
1,5,12,3,6.35839, 18245,35464
2,5,12,3,7.04463, 18805,36204
3,5,12,3,7.3537, 22607,36834
4,5,12,3,5.62696, 10309,31346
5,5,12,3,4.80038, 14005,33730
6,5,12,3,5.74192, 15936,35746
7,5,12,3,5.56112, 13111,32084
8,5,12,3,6.46098, 22332,36228
9,5,12,3,6.80573, 18871,35586
0,6,12,3,5.73051, 13248,32606
1,6,12,3,6.2217, 18245,35464
2,6,12,3,6.75383, 18805,36204
3,6,12,3,7.2858, 22607,36834
4,6,12,3,5.49408, 10309,31346
5,6,12,3,6.17077, 14005,33730
6,6,12,3,6.97729, 15936,35746
7,6,12,3,5.40231, 13111,32084
8,6,12,3,7.09042, 22332,36228
9,6,12,3,7.0214, 18871,35586
0,7,12,3,5.87792, 13248,32606
1,7,12,3,6.60924, 18245,35464
2,7,12,3,6.86007, 18805,36204
3,7,12,3,4.32988, 22607,36834
4,7,12,3,5.19294, 10309,31346
5,7,12,3,5.91681, 14005,33730
6,7,12,3,7.09309, 15936,35746
7,7,12,3,5.02415, 13111,32084
8,7,12,3,6.7973, 22332,36228
9,7,12,3,6.78023, 18871,35586
0,8,12,3,5.5894, 13248,32606
1,8,12,3,6.65216, 18245,35464
2,8,12,3,6.66001, 18805,36204
3,8,12,3,6.7344, 22607,36834
4,8,12,3,5.65252, 10309,31346
5,8,12,3,6.23228, 14005,33730
6,8,12,3,7.14518, 15936,35746
7,8,12,3,5.3948, 13111,32084
8,8,12,3,7.06512, 22332,36228
9,8,12,3,5.95526, 18871,35586
0,9,12,3,3.9158, 13248,32606
1,9,12,3,6.40524, 18245,35464
2,9,12,3,6.98726, 18805,36204
3,9,12,3,6.85627, 22607,36834
4,9,12,3,5.40046, 10309,31346
5,9,12,3,6.14274, 14005,33730
6,9,12,3,6.74253, 15936,35746
7,9,12,3,5.14206, 13111,32084
8,9,12,3,7.00841, 22332,36228
9,9,12,3,6.60163, 18871,35586
0,0,12,4,27.9807, 13248,11242
1,0,12,4,28.5064, 18245,11910
2,0,12,4,33.7229, 18805,12106
3,0,12,4,36.9575, 22607,12222
4,0,12,4,26.0264, 10309,11044
5,0,12,4,26.4029, 14005,11572
6,0,12,4,32.6986, 15936,12124
7,0,12,4,25.114, 13111,11102
8,0,12,4,31.8247, 22332,11906
9,0,12,4,33.1131, 18871,11884
0,1,12,4,26.921, 13248,11242
1,1,12,4,32.3461, 18245,11910
2,1,12,4,30.8018, 18805,12106
3,1,12,4,34.6855, 22607,12222
4,1,12,4,25.1399, 10309,11044
5,1,12,4,29.9162, 14005,11572
6,1,12,4,29.6845, 15936,12124
7,1,12,4,25.1436, 13111,11102
8,1,12,4,33.4402, 22332,11906
9,1,12,4,29.9595, 18871,11884
0,2,12,4,26.3621, 13248,11242
1,2,12,4,31.0116, 18245,11910
2,2,12,4,32.9717, 18805,12106
3,2,12,4,33.4038, 22607,12222
4,2,12,4,25.249, 10309,11044
5,2,12,4,28.8927, 14005,11572
6,2,12,4,32.3655, 15936,12124
7,2,12,4,23.6623, 13111,11102
8,2,12,4,35.114, 22332,11906
9,2,12,4,33.2873, 18871,11884
0,3,12,4,25.565, 13248,11242
1,3,12,4,29.8133, 18245,11910
2,3,12,4,33.146, 18805,12106
3,3,12,4,34.4129, 22607,12222
4,3,12,4,22.35, 10309,11044
5,3,12,4,27.0156, 14005,11572
6,3,12,4,31.6647, 15936,12124
7,3,12,4,24.6772, 13111,11102
8,3,12,4,29.7213, 22332,11906
9,3,12,4,33.0014, 18871,11884
0,4,12,4,27.3901, 13248,11242
1,4,12,4,29.8942, 18245,11910
2,4,12,4,32.1777, 18805,12106
3,4,12,4,35.4633, 22607,12222
4,4,12,4,26.6035, 10309,11044
5,4,12,4,27.8665, 14005,11572
6,4,12,4,33.3617, 15936,12124
7,4,12,4,26.0283, 13111,11102
8,4,12,4,35.4007, 22332,11906
9,4,12,4,31.2486, 18871,11884
0,5,12,4,27.3152, 13248,11242
1,5,12,4,33.1753, 18245,11910
2,5,12,4,31.2706, 18805,12106
3,5,12,4,33.9833, 22607,12222
4,5,12,4,25.233, 10309,11044
5,5,12,4,28.6156, 14005,11572
6,5,12,4,29.8046, 15936,12124
7,5,12,4,24.6562, 13111,11102
8,5,12,4,34.3248, 22332,11906
9,5,12,4,30.8765, 18871,11884
0,6,12,4,26.5628, 13248,11242
1,6,12,4,31.7336, 18245,11910
2,6,12,4,34.2521, 18805,12106
3,6,12,4,32.7564, 22607,12222
4,6,12,4,25.7716, 10309,11044
5,6,12,4,28.5056, 14005,11572
6,6,12,4,33.6779, 15936,12124
7,6,12,4,22.115, 13111,11102
8,6,12,4,33.5326, 22332,11906
9,6,12,4,34.5005, 18871,11884
0,7,12,4,25.1865, 13248,11242
1,7,12,4,31.6025, 18245,11910
2,7,12,4,33.5055, 18805,12106
3,7,12,4,35.0972, 22607,12222
4,7,12,4,23.98, 10309,11044
5,7,12,4,29.5924, 14005,11572
6,7,12,4,32.909, 15936,12124
7,7,12,4,23.8382, 13111,11102
8,7,12,4,32.3048, 22332,11906
9,7,12,4,33.9772, 18871,11884
0,8,12,4,28.3863, 13248,11242
1,8,12,4,28.9021, 18245,11910
2,8,12,4,32.4813, 18805,12106
3,8,12,4,35.0226, 22607,12222
4,8,12,4,25.5851, 10309,11044
5,8,12,4,26.7169, 14005,11572
6,8,12,4,35.189, 15936,12124
7,8,12,4,26.0427, 13111,11102
8,8,12,4,31.9026, 22332,11906
9,8,12,4,35.012, 18871,11884
0,9,12,4,29.0727, 13248,11242
1,9,12,4,29.731, 18245,11910
2,9,12,4,33.5063, 18805,12106
3,9,12,4,36.2469, 22607,12222
4,9,12,4,24.7954, 10309,11044
5,9,12,4,28.1615, 14005,11572
6,9,12,4,32.5888, 15936,12124
7,9,12,4,25.2112, 13111,11102
8,9,12,4,31.251, 22332,11906
9,9,12,4,33.5383, 18871,11884
0,0,13,2,1.00621, 34645,269496| 1041266
1,0,13,2,1.10786, 47756,309628| 1218530
2,0,13,2,0.971114, 49709,317672| 1252716
3,0,13,2,1.04347, 59899,332290| 1326210
4,0,13,2,0.70842, 26320,249200| 947832
5,0,13,2,0.852282, 36465,280666| 1088750
6,0,13,2,1.10055, 41504,304106| 1186926
7,0,13,2,0.871954, 34248,266362| 1028184
8,0,13,2,1.07917, 60515,329848| 1316612
9,0,13,2,0.952273, 50232,312558| 1233778
0,1,13,2,0.757691, 34645,269496| 1041266
1,1,13,2,0.969977, 47756,309628| 1218530
2,1,13,2,1.21181, 49709,317672| 1252716
3,1,13,2,1.22158, 59899,332290| 1326210
4,1,13,2,0.656446, 26320,249200| 947832
5,1,13,2,0.830924, 36465,280666| 1088750
6,1,13,2,0.857005, 41504,304106| 1186926
7,1,13,2,0.744008, 34248,266362| 1028184
8,1,13,2,1.16449, 60515,329848| 1316612
9,1,13,2,1.2485, 50232,312558| 1233778
0,2,13,2,0.790015, 34645,269496| 1041266
1,2,13,2,0.91736, 47756,309628| 1218530
2,2,13,2,0.969985, 49709,317672| 1252716
3,2,13,2,1.07359, 59899,332290| 1326210
4,2,13,2,0.77289, 26320,249200| 947832
5,2,13,2,1.09312, 36465,280666| 1088750
6,2,13,2,0.954481, 41504,304106| 1186926
7,2,13,2,0.793186, 34248,266362| 1028184
8,2,13,2,1.11217, 60515,329848| 1316612
9,2,13,2,0.963794, 50232,312558| 1233778
0,3,13,2,0.781961, 34645,269496| 1041266
1,3,13,2,1.35647, 47756,309628| 1218530
2,3,13,2,0.990693, 49709,317672| 1252716
3,3,13,2,1.07819, 59899,332290| 1326210
4,3,13,2,0.711748, 26320,249200| 947832
5,3,13,2,0.813108, 36465,280666| 1088750
6,3,13,2,0.933902, 41504,304106| 1186926
7,3,13,2,0.998928, 34248,266362| 1028184
8,3,13,2,1.37203, 60515,329848| 1316612
9,3,13,2,0.964562, 50232,312558| 1233778
0,4,13,2,0.789371, 34645,269496| 1041266
1,4,13,2,0.967302, 47756,309628| 1218530
2,4,13,2,0.995767, 49709,317672| 1252716
3,4,13,2,1.45951, 59899,332290| 1326210
4,4,13,2,0.78704, 26320,249200| 947832
5,4,13,2,0.776602, 36465,280666| 1088750
6,4,13,2,0.883129, 41504,304106| 1186926
7,4,13,2,0.73194, 34248,266362| 1028184
8,4,13,2,1.12075, 60515,329848| 1316612
9,4,13,2,1.17754, 50232,312558| 1233778
0,5,13,2,0.958886, 34645,269496| 1041266
1,5,13,2,0.956906, 47756,309628| 1218530
2,5,13,2,1.00743, 49709,317672| 1252716
3,5,13,2,1.05133, 59899,332290| 1326210
4,5,13,2,0.705108, 26320,249200| 947832
5,5,13,2,0.893361, 36465,280666| 1088750
6,5,13,2,1.33355, 41504,304106| 1186926
7,5,13,2,0.761607, 34248,266362| 1028184
8,5,13,2,1.08053, 60515,329848| 1316612
9,5,13,2,0.952091, 50232,312558| 1233778
0,6,13,2,0.783009, 34645,269496| 1041266
1,6,13,2,1.04217, 47756,309628| 1218530
2,6,13,2,1.43341, 49709,317672| 1252716
3,6,13,2,1.04611, 59899,332290| 1326210
4,6,13,2,0.696185, 26320,249200| 947832
5,6,13,2,0.832792, 36465,280666| 1088750
6,6,13,2,0.912704, 41504,304106| 1186926
7,6,13,2,0.756772, 34248,266362| 1028184
8,6,13,2,1.17636, 60515,329848| 1316612
9,6,13,2,0.827556, 50232,312558| 1233778
0,7,13,2,0.77599, 34645,269496| 1041266
1,7,13,2,1.01319, 47756,309628| 1218530
2,7,13,2,0.859115, 49709,317672| 1252716
3,7,13,2,1.32164, 59899,332290| 1326210
4,7,13,2,0.877138, 26320,249200| 947832
5,7,13,2,1.03571, 36465,280666| 1088750
6,7,13,2,1.09847, 41504,304106| 1186926
7,7,13,2,0.793274, 34248,266362| 1028184
8,7,13,2,1.16954, 60515,329848| 1316612
9,7,13,2,0.975731, 50232,312558| 1233778
0,8,13,2,0.769725, 34645,269496| 1041266
1,8,13,2,0.982677, 47756,309628| 1218530
2,8,13,2,1.20762, 49709,317672| 1252716
3,8,13,2,1.10621, 59899,332290| 1326210
4,8,13,2,0.715779, 26320,249200| 947832
5,8,13,2,0.821992, 36465,280666| 1088750
6,8,13,2,0.903564, 41504,304106| 1186926
7,8,13,2,0.754852, 34248,266362| 1028184
8,8,13,2,1.41775, 60515,329848| 1316612
9,8,13,2,1.00115, 50232,312558| 1233778
0,9,13,2,0.795362, 34645,269496| 1041266
1,9,13,2,0.971219, 47756,309628| 1218530
2,9,13,2,0.956403, 49709,317672| 1252716
3,9,13,2,1.15004, 59899,332290| 1326210
4,9,13,2,0.882496, 26320,249200| 947832
5,9,13,2,0.864351, 36465,280666| 1088750
6,9,13,2,0.889798, 41504,304106| 1186926
7,9,13,2,0.73197, 34248,266362| 1028184
8,9,13,2,1.10822, 60515,329848| 1316612
9,9,13,2,0.993042, 50232,312558| 1233778
0,0,13,3,5.88865, 34645,32606| 126472
1,0,13,3,6.77872, 47756,35464| 140416
2,0,13,3,7.26541, 49709,36204| 143738
3,0,13,3,7.60681, 59899,36834| 147668
4,0,13,3,5.78687, 26320,31346| 119878
5,0,13,3,6.52024, 36465,33730| 131222
6,0,13,3,7.43766, 41504,35746| 140300
7,0,13,3,5.74784, 34248,32084| 124766
8,0,13,3,7.44136, 60515,36228| 145786
9,0,13,3,7.60624, 50232,35586| 141360
0,1,13,3,6.16282, 34645,32606| 126472
1,1,13,3,6.20374, 47756,35464| 140416
2,1,13,3,6.29464, 49709,36204| 143738
3,1,13,3,7.41044, 59899,36834| 147668
4,1,13,3,5.72404, 26320,31346| 119878
5,1,13,3,6.19965, 36465,33730| 131222
6,1,13,3,7.47767, 41504,35746| 140300
7,1,13,3,5.56954, 34248,32084| 124766
8,1,13,3,7.65331, 60515,36228| 145786
9,1,13,3,7.05259, 50232,35586| 141360
0,2,13,3,6.00034, 34645,32606| 126472
1,2,13,3,7.19138, 47756,35464| 140416
2,2,13,3,7.64294, 49709,36204| 143738
3,2,13,3,7.8881, 59899,36834| 147668
4,2,13,3,5.97722, 26320,31346| 119878
5,2,13,3,6.61196, 36465,33730| 131222
6,2,13,3,7.12421, 41504,35746| 140300
7,2,13,3,5.75863, 34248,32084| 124766
8,2,13,3,5.41974, 60515,36228| 145786
9,2,13,3,7.38863, 50232,35586| 141360
0,3,13,3,5.94788, 34645,32606| 126472
1,3,13,3,6.7703, 47756,35464| 140416
2,3,13,3,7.45004, 49709,36204| 143738
3,3,13,3,7.43484, 59899,36834| 147668
4,3,13,3,5.67885, 26320,31346| 119878
5,3,13,3,6.27092, 36465,33730| 131222
6,3,13,3,7.47184, 41504,35746| 140300
7,3,13,3,5.50354, 34248,32084| 124766
8,3,13,3,7.447, 60515,36228| 145786
9,3,13,3,7.50567, 50232,35586| 141360
0,4,13,3,6.16345, 34645,32606| 126472
1,4,13,3,6.84587, 47756,35464| 140416
2,4,13,3,7.52609, 49709,36204| 143738
3,4,13,3,6.00158, 59899,36834| 147668
4,4,13,3,5.07451, 26320,31346| 119878
5,4,13,3,6.46517, 36465,33730| 131222
6,4,13,3,6.82278, 41504,35746| 140300
7,4,13,3,5.68079, 34248,32084| 124766
8,4,13,3,7.60763, 60515,36228| 145786
9,4,13,3,7.33691, 50232,35586| 141360
0,5,13,3,6.24925, 34645,32606| 126472
1,5,13,3,6.67602, 47756,35464| 140416
2,5,13,3,7.4211, 49709,36204| 143738
3,5,13,3,7.67778, 59899,36834| 147668
4,5,13,3,5.47238, 26320,31346| 119878
5,5,13,3,6.61538, 36465,33730| 131222
6,5,13,3,7.67102, 41504,35746| 140300
7,5,13,3,5.38233, 34248,32084| 124766
8,5,13,3,7.44337, 60515,36228| 145786
9,5,13,3,4.86335, 50232,35586| 141360
0,6,13,3,5.76868, 34645,32606| 126472
1,6,13,3,7.19171, 47756,35464| 140416
2,6,13,3,7.68897, 49709,36204| 143738
3,6,13,3,7.50963, 59899,36834| 147668
4,6,13,3,5.77804, 26320,31346| 119878
5,6,13,3,6.44959, 36465,33730| 131222
6,6,13,3,7.37829, 41504,35746| 140300
7,6,13,3,5.56407, 34248,32084| 124766
8,6,13,3,7.6302, 60515,36228| 145786
9,6,13,3,7.5541, 50232,35586| 141360
0,7,13,3,6.30407, 34645,32606| 126472
1,7,13,3,7.20729, 47756,35464| 140416
2,7,13,3,7.31715, 49709,36204| 143738
3,7,13,3,8.01121, 59899,36834| 147668
4,7,13,3,4.29964, 26320,31346| 119878
5,7,13,3,5.75517, 36465,33730| 131222
6,7,13,3,7.31199, 41504,35746| 140300
7,7,13,3,5.55015, 34248,32084| 124766
8,7,13,3,7.5149, 60515,36228| 145786
9,7,13,3,7.38948, 50232,35586| 141360
0,8,13,3,5.95731, 34645,32606| 126472
1,8,13,3,6.99888, 47756,35464| 140416
2,8,13,3,7.48914, 49709,36204| 143738
3,8,13,3,7.21169, 59899,36834| 147668
4,8,13,3,5.86699, 26320,31346| 119878
5,8,13,3,6.45077, 36465,33730| 131222
6,8,13,3,7.87821, 41504,35746| 140300
7,8,13,3,5.75407, 34248,32084| 124766
8,8,13,3,7.8941, 60515,36228| 145786
9,8,13,3,7.02722, 50232,35586| 141360
0,9,13,3,3.86713, 34645,32606| 126472
1,9,13,3,7.16659, 47756,35464| 140416
2,9,13,3,7.82215, 49709,36204| 143738
3,9,13,3,7.25646, 59899,36834| 147668
4,9,13,3,5.82124, 26320,31346| 119878
5,9,13,3,6.17824, 36465,33730| 131222
6,9,13,3,7.05505, 41504,35746| 140300
7,9,13,3,5.72676, 34248,32084| 124766
8,9,13,3,7.68148, 60515,36228| 145786
9,9,13,3,7.41373, 50232,35586| 141360
0,0,13,4,29.2119, 34645,11242| 43848
1,0,13,4,30.261, 47756,11910| 47374
2,0,13,4,33.515, 49709,12106| 48310
3,0,13,4,37.5331, 59899,12222| 49056
4,0,13,4,24.8237, 26320,11044| 42390
5,0,13,4,29.0912, 36465,11572| 45302
6,0,13,4,33.0582, 41504,12124| 47870
7,0,13,4,27.0896, 34248,11102| 43186
8,0,13,4,31.9396, 60515,11906| 48134
9,0,13,4,34.9792, 50232,11884| 47470
0,1,13,4,28.8995, 34645,11242| 43848
1,1,13,4,29.1828, 47756,11910| 47374
2,1,13,4,32.45, 49709,12106| 48310
3,1,13,4,34.6209, 59899,12222| 49056
4,1,13,4,25.2668, 26320,11044| 42390
5,1,13,4,26.086, 36465,11572| 45302
6,1,13,4,30.5467, 41504,12124| 47870
7,1,13,4,24.6475, 34248,11102| 43186
8,1,13,4,32.8866, 60515,11906| 48134
9,1,13,4,30.4816, 50232,11884| 47470
0,2,13,4,26.5515, 34645,11242| 43848
1,2,13,4,30.7975, 47756,11910| 47374
2,2,13,4,30.2421, 49709,12106| 48310
3,2,13,4,33.2554, 59899,12222| 49056
4,2,13,4,25.5444, 26320,11044| 42390
5,2,13,4,28.4805, 36465,11572| 45302
6,2,13,4,30.0859, 41504,12124| 47870
7,2,13,4,24.4655, 34248,11102| 43186
8,2,13,4,34.5138, 60515,11906| 48134
9,2,13,4,34.7471, 50232,11884| 47470
0,3,13,4,24.8607, 34645,11242| 43848
1,3,13,4,31.6789, 47756,11910| 47374
2,3,13,4,33.904, 49709,12106| 48310
3,3,13,4,33.5713, 59899,12222| 49056
4,3,13,4,25.0066, 26320,11044| 42390
5,3,13,4,29.1764, 36465,11572| 45302
6,3,13,4,34.2028, 41504,12124| 47870
7,3,13,4,22.2407, 34248,11102| 43186
8,3,13,4,34.722, 60515,11906| 48134
9,3,13,4,34.036, 50232,11884| 47470
0,4,13,4,26.7605, 34645,11242| 43848
1,4,13,4,30.5675, 47756,11910| 47374
2,4,13,4,33.9929, 49709,12106| 48310
3,4,13,4,36.1095, 59899,12222| 49056
4,4,13,4,22.3493, 26320,11044| 42390
5,4,13,4,28.6035, 36465,11572| 45302
6,4,13,4,33.3806, 41504,12124| 47870
7,4,13,4,25.3048, 34248,11102| 43186
8,4,13,4,31.1121, 60515,11906| 48134
9,4,13,4,33.2182, 50232,11884| 47470
0,5,13,4,28.0642, 34645,11242| 43848
1,5,13,4,28.8788, 47756,11910| 47374
2,5,13,4,32.9285, 49709,12106| 48310
3,5,13,4,35.4182, 59899,12222| 49056
4,5,13,4,25.348, 26320,11044| 42390
5,5,13,4,27.0104, 36465,11572| 45302
6,5,13,4,33.1168, 41504,12124| 47870
7,5,13,4,25.0991, 34248,11102| 43186
8,5,13,4,34.6934, 60515,11906| 48134
9,5,13,4,32.4394, 50232,11884| 47470
0,6,13,4,29.6675, 34645,11242| 43848
1,6,13,4,33.7892, 47756,11910| 47374
2,6,13,4,32.9573, 49709,12106| 48310
3,6,13,4,37.6362, 59899,12222| 49056
4,6,13,4,27.8435, 26320,11044| 42390
5,6,13,4,28.5216, 36465,11572| 45302
6,6,13,4,34.8145, 41504,12124| 47870
7,6,13,4,27.9324, 34248,11102| 43186
8,6,13,4,35.74, 60515,11906| 48134
9,6,13,4,32.5133, 50232,11884| 47470
0,7,13,4,29.4647, 34645,11242| 43848
1,7,13,4,35.4591, 47756,11910| 47374
2,7,13,4,32.5158, 49709,12106| 48310
3,7,13,4,37.7529, 59899,12222| 49056
4,7,13,4,27.7266, 26320,11044| 42390
5,7,13,4,28.3057, 36465,11572| 45302
6,7,13,4,35.3519, 41504,12124| 47870
7,7,13,4,28.0076, 34248,11102| 43186
8,7,13,4,36.4292, 60515,11906| 48134
9,7,13,4,32.7271, 50232,11884| 47470
0,8,13,4,29.3458, 34645,11242| 43848
1,8,13,4,34.1212, 47756,11910| 47374
2,8,13,4,31.7516, 49709,12106| 48310
3,8,13,4,36.9045, 59899,12222| 49056
4,8,13,4,26.1792, 26320,11044| 42390
5,8,13,4,28.8866, 36465,11572| 45302
6,8,13,4,32.9165, 41504,12124| 47870
7,8,13,4,25.4885, 34248,11102| 43186
8,8,13,4,34, 60515,11906| 48134
9,8,13,4,30.1903, 50232,11884| 47470
0,9,13,4,28.0921, 34645,11242| 43848
1,9,13,4,31.766, 47756,11910| 47374
2,9,13,4,31.2852, 49709,12106| 48310
3,9,13,4,34.8791, 59899,12222| 49056
4,9,13,4,26.9878, 26320,11044| 42390
5,9,13,4,30.1916, 36465,11572| 45302
6,9,13,4,29.9424, 41504,12124| 47870
7,9,13,4,25.2273, 34248,11102| 43186
8,9,13,4,34.19, 60515,11906| 48134
9,9,13,4,33.8391, 50232,11884| 47470
0,0,14,2,1.12441, 89833,771770
1,0,14,2,1.50956, 125513,908902
2,0,14,2,2.10753, 134449,935044
3,0,14,2,2.51183, 163069,993920
4,0,14,2,1.10724, 66471,698632
5,0,14,2,1.26633, 96303,808084
6,0,14,2,1.41495, 109374,882820
7,0,14,2,1.15976, 88483,761822
8,0,14,2,2.26675, 162239,986764
9,0,14,2,1.70103, 134433,921220
0,1,14,2,1.18093, 89833,771770
1,1,14,2,1.81851, 125513,908902
2,1,14,2,1.75863, 134449,935044
3,1,14,2,2.01497, 163069,993920
4,1,14,2,1.07459, 66471,698632
5,1,14,2,1.58878, 96303,808084
6,1,14,2,1.417, 109374,882820
7,1,14,2,1.18175, 88483,761822
8,1,14,2,2.28381, 162239,986764
9,1,14,2,1.64522, 134433,921220
0,2,14,2,1.20078, 89833,771770
1,2,14,2,1.6032, 125513,908902
2,2,14,2,2.06172, 134449,935044
3,2,14,2,1.98853, 163069,993920
4,2,14,2,0.97088, 66471,698632
5,2,14,2,1.35096, 96303,808084
6,2,14,2,1.7628, 109374,882820
7,2,14,2,1.16737, 88483,761822
8,2,14,2,1.92297, 162239,986764
9,2,14,2,1.97421, 134433,921220
0,3,14,2,1.22099, 89833,771770
1,3,14,2,1.54909, 125513,908902
2,3,14,2,1.71385, 134449,935044
3,3,14,2,2.36377, 163069,993920
4,3,14,2,0.971948, 66471,698632
5,3,14,2,1.23751, 96303,808084
6,3,14,2,1.42561, 109374,882820
7,3,14,2,1.66568, 88483,761822
8,3,14,2,1.9762, 162239,986764
9,3,14,2,1.59361, 134433,921220
0,4,14,2,1.23431, 89833,771770
1,4,14,2,1.9005, 125513,908902
2,4,14,2,1.70276, 134449,935044
3,4,14,2,2.08135, 163069,993920
4,4,14,2,1.414, 66471,698632
5,4,14,2,1.25739, 96303,808084
6,4,14,2,1.40629, 109374,882820
7,4,14,2,1.17891, 88483,761822
8,4,14,2,2.43192, 162239,986764
9,4,14,2,1.62216, 134433,921220
0,5,14,2,1.21206, 89833,771770
1,5,14,2,1.61175, 125513,908902
2,5,14,2,2.11481, 134449,935044
3,5,14,2,1.9336, 163069,993920
4,5,14,2,0.948456, 66471,698632
5,5,14,2,1.52609, 96303,808084
6,5,14,2,1.67223, 109374,882820
7,5,14,2,1.16127, 88483,761822
8,5,14,2,1.94824, 162239,986764
9,5,14,2,2.13847, 134433,921220
0,6,14,2,1.20651, 89833,771770
1,6,14,2,1.55206, 125513,908902
2,6,14,2,1.81504, 134449,935044
3,6,14,2,2.43485, 163069,993920
4,6,14,2,0.953598, 66471,698632
5,6,14,2,1.24139, 96303,808084
6,6,14,2,1.46899, 109374,882820
7,6,14,2,1.10393, 88483,761822
8,6,14,2,1.94085, 162239,986764
9,6,14,2,1.55011, 134433,921220
0,7,14,2,1.61478, 89833,771770
1,7,14,2,1.93354, 125513,908902
2,7,14,2,1.92575, 134449,935044
3,7,14,2,1.94934, 163069,993920
4,7,14,2,1.00653, 66471,698632
5,7,14,2,1.54117, 96303,808084
6,7,14,2,1.44628, 109374,882820
7,7,14,2,1.15818, 88483,761822
8,7,14,2,1.95856, 162239,986764
9,7,14,2,1.96652, 134433,921220
0,8,14,2,1.18387, 89833,771770
1,8,14,2,1.54733, 125513,908902
2,8,14,2,2.02114, 134449,935044
3,8,14,2,2.01432, 163069,993920
4,8,14,2,0.941832, 66471,698632
5,8,14,2,1.26617, 96303,808084
6,8,14,2,1.74377, 109374,882820
7,8,14,2,1.20014, 88483,761822
8,8,14,2,1.92834, 162239,986764
9,8,14,2,1.70298, 134433,921220
0,9,14,2,1.54885, 89833,771770
1,9,14,2,1.57321, 125513,908902
2,9,14,2,1.66174, 134449,935044
3,9,14,2,2.35712, 163069,993920
4,9,14,2,0.954542, 66471,698632
5,9,14,2,1.27941, 96303,808084
6,9,14,2,1.41468, 109374,882820
7,9,14,2,1.45224, 88483,761822
8,9,14,2,2.04524, 162239,986764
9,9,14,2,1.61851, 134433,921220
0,0,14,3,14.8785, 89833,32606| 126472
1,0,14,3,17.648, 125513,35464| 140416
2,0,14,3,18.5997, 134449,36204| 143738
3,0,14,3,17.5016, 163069,36834| 147668
4,0,14,3,13.2694, 66471,31346| 119878
5,0,14,3,15.0108, 96303,33730| 131222
6,0,14,3,17.5174, 109374,35746| 140300
7,0,14,3,13.7984, 88483,32084| 124766
8,0,14,3,19.1218, 162239,36228| 145786
9,0,14,3,18.0705, 134433,35586| 141360
0,1,14,3,12.8317, 89833,32606| 126472
1,1,14,3,16.9684, 125513,35464| 140416
2,1,14,3,17.8132, 134449,36204| 143738
3,1,14,3,19.0628, 163069,36834| 147668
4,1,14,3,13.6717, 66471,31346| 119878
5,1,14,3,15.3763, 96303,33730| 131222
6,1,14,3,15.6701, 109374,35746| 140300
7,1,14,3,13.4458, 88483,32084| 124766
8,1,14,3,18.4753, 162239,36228| 145786
9,1,14,3,17.4781, 134433,35586| 141360
0,2,14,3,14.8228, 89833,32606| 126472
1,2,14,3,17.3365, 125513,35464| 140416
2,2,14,3,17.1792, 134449,36204| 143738
3,2,14,3,18.6214, 163069,36834| 147668
4,2,14,3,14.595, 66471,31346| 119878
5,2,14,3,16.0623, 96303,33730| 131222
6,2,14,3,18.2767, 109374,35746| 140300
